"PRCP","PRCP_ATTRIBUTES","SNOW_ATTRIBUTES","TAVG","TMAX","TMIN","WT01","weather_condition"
-0.401457777459727,"4","4",-0.451409245114249,-0.462122762347516,-0.496457460897608,0,"No Snow"
-0.401457777459727,"4","4",0.0825099924504951,0.424934364654909,-0.194992643619385,0,"No Snow"
0.658741884285376,"4","4",-0.392084885384833,-0.406681691909864,-0.556750424353253,1,"No Snow"
-0.196257842928417,"4","4",-0.926004122949577,-1.12741560759933,-0.617043387808898,1,"No Snow"
-0.401457777459727,"4","4",-0.688706684031913,-0.517563832785167,-0.677336351264542,0,"No Snow"
-0.26465782110552,"4","4",0.319807431368159,0.314052223779606,0.166765137114483,1,"No Snow"
-0.401457777459727,"4","4",-0.214111806196585,-0.0185941988463033,-0.194992643619385,0,"No Snow"
-0.401457777459727,"3","4",-0.332760525655417,0.0922879420289998,-0.194992643619385,0,"No Snow"
-0.333057799282624,"4","4",0.794402309203487,0.868462928156121,1.01086662549351,1,"No Snow"
0.179942037045652,"4","4",0.853726668932903,0.702139716843167,0.76969477167093,1,"No Snow"
-0.298857810194072,"4","4",0.438456150826991,0.480375435092561,0.528522917848351,1,"No Snow"
7.46453971290716,"4","4",0.0825099924504951,-0.184917410159258,0.166765137114483,1,"No Snow"
0.316741993399859,"4","4",-0.154787446467169,-0.295799551034561,0.0461792102031939,1,"No Snow"
-0.26465782110552,"4","4",0.0825099924504951,0.369493294217258,0.0461792102031939,1,"No Snow"
-0.401457777459727,"4","4",-0.154787446467169,-0.351240621472213,0.0461792102031939,0,"No Snow"
1.85574150238469,"4","4",-0.214111806196585,-0.24035848059691,-0.0744067167080955,1,"No Snow"
-0.367257788371175,"4","4",-0.273436165926001,-0.295799551034561,-0.0744067167080955,0,"No Snow"
0.0773420697799969,"4","4",-0.273436165926001,-0.406681691909864,-0.13469968016374,1,"No Snow"
-0.401457777459727,"3","4",-0.154787446467169,-0.295799551034561,0.0461792102031939,0,"No Snow"
-0.196257842928417,"4","4",-0.332760525655417,-0.62844597366047,-0.0744067167080955,1,"No Snow"
-0.0252578974856583,"4","4",-0.332760525655417,-0.24035848059691,-0.0744067167080955,1,"No Snow"
-0.367257788371175,"4","4",-0.214111806196585,-0.573004903222819,0.166765137114483,0,"No Snow"
-0.401457777459727,"3","4",-0.0954630867377529,-0.0740352692839549,0.0461792102031939,0,"No Snow"
-0.127857864751313,"4","4",0.260483071638743,0.81302185771847,-0.0744067167080955,0,"No Snow"
-0.401457777459727,"4","4",-0.0954630867377529,-0.351240621472213,0.0461792102031939,0,"No Snow"
-0.367257788371175,"4","4",0.0825099924504951,0.258611153341954,0.287351064025773,0,"No Snow"
0.932341796993789,"4","4",-0.154787446467169,-0.351240621472213,-0.194992643619385,1,"No Snow"
2.40294132780151,"4","4",-0.273436165926001,-0.351240621472213,-0.13469968016374,1,"No Snow"
0.111542058868549,"4","4",-0.510733604843665,-0.739328114535774,-0.194992643619385,1,"No Snow"
-0.367257788371175,"4","4",-0.154787446467169,0.0368468715913482,-0.0744067167080955,0,"No Snow"
-0.401457777459727,"4","4",0.497780510556407,0.480375435092561,0.407936990937062,0,"No Snow"
-0.401457777459727,"4","4",0.794402309203487,0.591257575967864,0.709401808215285,0,"No Snow"
-0.401457777459727,"4","4",0.438456150826991,0.424934364654909,0.468229954392707,0,"No Snow"
-0.401457777459727,"4","4",0.675753589744655,0.646698646405515,0.407936990937062,0,"No Snow"
-0.298857810194072,"4","4",0.438456150826991,0.535816505530212,0.347644027481417,0,"No Snow"
0.385141971576962,"4","4",1.03169974812115,1.53375577340794,0.407936990937062,0,"No Snow"
-0.401457777459727,"4","4",0.913051028662319,0.81302185771847,0.649108844759641,1,"No Snow"
0.624541895196824,"4","4",0.260483071638743,0.147729012466651,0.347644027481417,1,"No Snow"
0.385141971576962,"4","4",0.141834352179911,0.258611153341954,0.347644027481417,1,"No Snow"
-0.162057853839865,"4","4",0.557104870285823,0.757580787280818,0.649108844759641,1,"No Snow"
-0.26465782110552,"4","4",0.141834352179911,0.0922879420289998,0.407936990937062,1,"No Snow"
-0.401457777459727,"4","4",0.557104870285823,0.591257575967864,0.468229954392707,0,"No Snow"
-0.230457832016968,"4","4",1.03169974812115,1.25655042121968,0.89028069858222,1,"No Snow"
-0.401457777459727,"4","4",0.853726668932903,0.646698646405515,1.07115958894915,0,"No Snow"
-0.401457777459727,"4","4",0.853726668932903,0.646698646405515,1.01086662549351,0,"No Snow"
0.0773420697799969,"4","4",0.735077949474071,0.702139716843167,0.709401808215285,1,"No Snow"
-0.401457777459727,"4","4",0.853726668932903,0.757580787280818,0.829987735126575,0,"No Snow"
-0.401457777459727,"4","4",1.09102410785057,1.25655042121968,0.950573662037864,0,"No Snow"
-0.0252578974856583,"4","4",0.913051028662319,0.591257575967864,1.01086662549351,1,"No Snow"
-0.401457777459727,"4","4",0.913051028662319,0.757580787280818,1.19174551586044,1,"No Snow"
-0.0594578865742099,"4","4",0.794402309203487,0.480375435092561,0.89028069858222,1,"No Snow"
0.863941818816686,"4","4",0.735077949474071,0.646698646405515,0.89028069858222,1,"No Snow"
3.66834092407793,"4","4",0.853726668932903,0.81302185771847,0.89028069858222,1,"No Snow"
-0.401457777459727,"4","4",1.26899718703882,1.03478613946908,1.01086662549351,0,"No Snow"
-0.401457777459727,"4","4",0.675753589744655,0.535816505530212,0.89028069858222,1,"No Snow"
-0.401457777459727,"4","4",1.03169974812115,1.31199149165733,1.01086662549351,1,"No Snow"
5.2415404221513,"4","3",1.38764590649765,1.42287363253264,1.31233144277173,1,"No Snow"
0.1457420479571,"4","4",1.15034846757998,0.923903998593773,1.1314525524048,0,"No Snow"
-0.401457777459727,"4","4",1.03169974812115,1.25655042121968,1.07115958894915,0,"No Snow"
-0.401457777459727,"4","4",1.50629462595648,1.42287363253264,1.61379626004996,0,"No Snow"
-0.401457777459727,"4","4",1.5656189856859,1.36743256209499,1.61379626004996,0,"No Snow"
-0.401457777459727,"4","4",1.50629462595648,1.25655042121968,1.61379626004996,0,"No Snow"
4.28394072767186,"4","4",1.68426770514473,1.86640219603385,1.73438218696125,1,"No Snow"
-0.401457777459727,"4","4",1.15034846757998,0.868462928156121,1.25203847931609,0,"No Snow"
-0.401457777459727,"4","4",1.03169974812115,0.81302185771847,1.19174551586044,0,"No Snow"
-0.401457777459727,"4","4",1.44697026622706,1.53375577340794,1.37262440622738,0,"No Snow"
-0.333057799282624,"4","4",1.38764590649765,1.36743256209499,1.49321033313867,1,"No Snow"
2.36874133871296,"4","4",1.2096728273094,1.14566828034438,1.37262440622738,1,"No Snow"
-0.401457777459727,"4","4",1.44697026622706,1.53375577340794,1.55350329659431,0,"No Snow"
-0.401457777459727,"4","4",1.74359206487414,1.64463791428324,1.6740892235056,0,"No Snow"
-0.401457777459727,"4","4",1.50629462595648,1.42287363253264,1.49321033313867,0,"No Snow"
-0.401457777459727,"4","4",1.5656189856859,1.58919684384559,1.49321033313867,0,"No Snow"
1.069141753348,"4","4",1.74359206487414,1.70007898472089,1.6740892235056,1,"No Snow"
-0.401457777459727,"4","4",1.26899718703882,1.75552005515855,1.19174551586044,0,"No Snow"
3.1211410986611,"4","4",0.794402309203487,0.535816505530212,1.01086662549351,1,"No Snow"
-0.401457777459727,"3","4",1.03169974812115,0.868462928156121,1.19174551586044,0,"No Snow"
-0.401457777459727,"4","4",1.15034846757998,0.81302185771847,1.37262440622738,0,"No Snow"
-0.401457777459727,"4","4",1.26899718703882,1.09022720990673,1.25203847931609,0,"No Snow"
-0.401457777459727,"4","4",1.26899718703882,1.14566828034438,1.37262440622738,0,"No Snow"
-0.401457777459727,"4","4",1.86224078433297,1.9218432664715,1.6740892235056,0,"No Snow"
-0.401457777459727,"4","4",1.5656189856859,1.53375577340794,1.6740892235056,0,"No Snow"
-0.401457777459727,"4","4",1.38764590649765,1.14566828034438,1.31233144277173,0,"No Snow"
-0.401457777459727,"3","4",1.38764590649765,1.42287363253264,1.25203847931609,0,"No Snow"
-0.401457777459727,"4","4",1.09102410785057,0.868462928156121,1.19174551586044,0,"No Snow"
-0.401457777459727,"4","4",1.03169974812115,0.81302185771847,1.07115958894915,1,"No Snow"
6.0965401493651,"4","4",1.32832154676823,1.36743256209499,1.37262440622738,1,"No Snow"
0.898141807905238,"4","4",1.44697026622706,1.47831470297029,1.37262440622738,1,"No Snow"
-0.401457777459727,"4","4",1.44697026622706,1.42287363253264,1.31233144277173,0,"No Snow"
-0.401457777459727,"3","4",1.32832154676823,1.14566828034438,1.19174551586044,0,"No Snow"
-0.401457777459727,"3","4",1.09102410785057,0.81302185771847,1.01086662549351,1,"No Snow"
-0.401457777459727,"4","4",0.735077949474071,0.646698646405515,1.01086662549351,1,"No Snow"
-0.401457777459727,"4","4",0.853726668932903,0.757580787280818,1.01086662549351,1,"No Snow"
-0.401457777459727,"3","4",0.913051028662319,0.81302185771847,1.25203847931609,1,"No Snow"
0.1457420479571,"4","4",1.15034846757998,1.09022720990673,1.37262440622738,1,"No Snow"
-0.401457777459727,"4","4",1.50629462595648,1.25655042121968,1.49321033313867,0,"No Snow"
-0.127857864751313,"4","4",1.32832154676823,1.47831470297029,1.37262440622738,0,"No Snow"
-0.401457777459727,"3","4",1.44697026622706,1.14566828034438,1.31233144277173,0,"No Snow"
-0.401457777459727,"3","4",0.735077949474071,0.535816505530212,0.76969477167093,0,"No Snow"
-0.401457777459727,"4","4",0.616429230015239,0.591257575967864,0.649108844759641,0,"No Snow"
-0.401457777459727,"4","4",0.735077949474071,0.757580787280818,0.709401808215285,0,"No Snow"
1.82154151329613,"4","4",0.913051028662319,0.757580787280818,1.01086662549351,1,"No Snow"
0.624541895196824,"4","4",1.2096728273094,1.42287363253264,1.31233144277173,1,"No Snow"
3.39474101136951,"4","4",0.853726668932903,0.923903998593773,0.950573662037864,1,"No Snow"
-0.401457777459727,"4","4",1.03169974812115,0.81302185771847,1.19174551586044,0,"No Snow"
-0.401457777459727,"4","4",0.853726668932903,0.480375435092561,0.89028069858222,0,"No Snow"
-0.298857810194072,"4","4",0.675753589744655,0.757580787280818,0.588815881303996,1,"No Snow"
-0.401457777459727,"4","4",0.913051028662319,0.923903998593773,0.89028069858222,0,"No Snow"
-0.401457777459727,"4","4",0.735077949474071,0.480375435092561,0.829987735126575,0,"No Snow"
-0.401457777459727,"4","4",0.794402309203487,0.591257575967864,1.01086662549351,0,"No Snow"
-0.401457777459727,"4","4",1.26899718703882,1.42287363253264,1.37262440622738,0,"No Snow"
-0.401457777459727,"4","4",0.438456150826991,0.369493294217258,0.468229954392707,0,"No Snow"
0.316741993399859,"4","4",0.497780510556407,0.591257575967864,0.407936990937062,1,"No Snow"
-0.401457777459727,"3","4",1.15034846757998,1.09022720990673,1.31233144277173,1,"No Snow"
-0.401457777459727,"4","4",0.972375388391735,0.757580787280818,0.950573662037864,0,"No Snow"
-0.401457777459727,"4","4",0.616429230015239,0.480375435092561,0.76969477167093,0,"No Snow"
-0.401457777459727,"4","4",0.438456150826991,0.203170082904303,0.407936990937062,0,"No Snow"
-0.401457777459727,"4","4",1.15034846757998,1.20110935078203,1.1314525524048,0,"No Snow"
-0.401457777459727,"4","4",1.2096728273094,1.53375577340794,0.950573662037864,0,"No Snow"
0.0431420806914452,"4","4",1.44697026622706,1.70007898472089,1.43291736968302,0,"No Snow"
-0.367257788371175,"4","4",1.2096728273094,1.03478613946908,1.01086662549351,0,"No Snow"
-0.401457777459727,"4","4",0.675753589744655,0.81302185771847,0.76969477167093,0,"No Snow"
0.521941927931169,"4","4",0.853726668932903,1.25655042121968,0.76969477167093,0,"No Snow"
-0.401457777459727,"4","4",0.675753589744655,0.702139716843167,0.709401808215285,0,"No Snow"
-0.401457777459727,"4","4",0.853726668932903,1.14566828034438,0.829987735126575,0,"No Snow"
-0.401457777459727,"4","4",0.972375388391735,0.757580787280818,0.709401808215285,0,"No Snow"
-0.401457777459727,"3","4",0.319807431368159,0.0368468715913482,0.347644027481417,0,"No Snow"
-0.230457832016968,"4","4",0.497780510556407,0.591257575967864,0.649108844759641,0,"No Snow"
0.35094198248841,"4","4",1.03169974812115,0.979345069031425,0.468229954392707,1,"No Snow"
-0.333057799282624,"4","4",0.0231856327210791,-0.351240621472213,0.287351064025773,1,"No Snow"
-0.0936578756627617,"4","4",0.141834352179911,0.0368468715913482,-0.0141137532524508,1,"No Snow"
-0.401457777459727,"4","4",0.141834352179911,0.480375435092561,-0.0744067167080955,0,"No Snow"
0.1457420479571,"4","4",1.15034846757998,1.09022720990673,0.89028069858222,1,"No Snow"
-0.367257788371175,"4","4",0.497780510556407,0.203170082904303,0.588815881303996,0,"No Snow"
-0.162057853839865,"4","4",0.260483071638743,-0.0740352692839549,0.528522917848351,0,"No Snow"
-0.333057799282624,"4","4",0.141834352179911,-0.129476339721606,0.407936990937062,0,"No Snow"
0.727141862462479,"4","4",0.141834352179911,-0.24035848059691,0.407936990937062,1,"No Snow"
-0.367257788371175,"4","4",0.141834352179911,-0.184917410159258,0.407936990937062,1,"No Snow"
-0.401457777459727,"4","4",0.319807431368159,0.480375435092561,0.347644027481417,0,"No Snow"
-0.401457777459727,"4","4",0.260483071638743,0.203170082904303,0.347644027481417,1,"No Snow"
-0.401457777459727,"4","4",0.260483071638743,0.147729012466651,0.166765137114483,0,"No Snow"
1.41114164423351,"4","4",0.0231856327210791,0.0922879420289998,-0.0141137532524508,1,"No Snow"
1.88994149147324,"4","4",0.201158711909327,0.147729012466651,0.347644027481417,1,"No Snow"
-0.401457777459727,"4","4",0.0825099924504951,0.0368468715913482,0.106472173658839,0,"No Snow"
-0.401457777459727,"4","4",-0.0954630867377529,0.0368468715913482,-0.13469968016374,0,"No Snow"
-0.401457777459727,"3","4",-0.0361387270083369,-0.0740352692839549,-0.13469968016374,0,"No Snow"
-0.401457777459727,"4","4",0.260483071638743,0.0922879420289998,0.287351064025773,0,"No Snow"
0.1457420479571,"4","4",0.0825099924504951,-0.0740352692839549,0.227058100570128,1,"No Snow"
-0.367257788371175,"4","4",0.260483071638743,0.0922879420289998,0.407936990937062,0,"No Snow"
-0.401457777459727,"3","4",0.141834352179911,-0.0185941988463033,0.227058100570128,0,"No Snow"
4.48914066220317,"4","4",-0.0361387270083369,-0.295799551034561,0.287351064025773,1,"No Snow"
-0.196257842928417,"4","4",-0.0361387270083369,-0.24035848059691,0.227058100570128,1,"No Snow"
-0.401457777459727,"4","4",-0.510733604843665,-0.573004903222819,-0.436164497441964,0,"No Snow"
-0.401457777459727,"4","4",-0.273436165926001,-0.24035848059691,-0.25528560707503,0,"No Snow"
0.966541786082341,"4","4",-0.0954630867377529,-0.184917410159258,-0.0744067167080955,1,"No Snow"
-0.401457777459727,"4","4",-0.0954630867377529,-0.295799551034561,-0.25528560707503,0,"No Snow"
0.385141971576962,"4","4",-0.214111806196585,-0.129476339721606,-0.375871533986319,0,"No Snow"
-0.401457777459727,"3","3",-0.866679763220161,-1.07197453716168,-0.978801168542766,0,"No Snow"
-0.401457777459727,"4","4",-1.22262592159666,-1.12741560759933,-1.09938709545405,0,"No Snow"
-0.127857864751313,"4","3",-0.748031043761329,-0.96109239628638,-1.21997302236534,1,"No Snow"
-0.401457777459727,"4","4",-1.4005990007849,-1.07197453716168,-1.40085191273228,0,"No Snow"
-0.401457777459727,"4","4",-0.570057964573081,-0.406681691909864,-0.617043387808898,0,"No Snow"
-0.401457777459727,"3","4",-1.28195028132607,-0.905651325848728,-1.1596800589097,0,"No Snow"
0.419341960665514,"4","3",-0.807355403490745,-1.12741560759933,-0.617043387808898,1,"No Snow"
0.419341960665514,"4","4",-0.688706684031913,-0.905651325848728,-0.315578570530674,1,"No Snow"
-0.401457777459727,"4","4",-0.688706684031913,-0.573004903222819,-0.617043387808898,0,"No Snow"
-0.0936578756627617,"4","4",-0.332760525655417,-0.295799551034561,-0.436164497441964,0,"No Snow"
-0.401457777459727,"4","4",-0.748031043761329,-0.739328114535774,-0.677336351264542,0,"No Snow"
4.76274057491158,"4","4",-0.629382324302497,-0.739328114535774,-0.375871533986319,1,"No Snow"
-0.401457777459727,"4","4",-0.214111806196585,0.0922879420289998,-0.375871533986319,1,"No Snow"
0.0773420697799969,"4","4",-0.392084885384833,-0.462122762347516,-0.677336351264542,0,"No Snow"
-0.401457777459727,"4","4",-0.985328482678993,-0.96109239628638,-0.918508205087121,0,"No Snow"
-0.401457777459727,"4","4",-1.22262592159666,-1.23829774847464,-1.21997302236534,0,"No Snow"
1.71894154603048,"4","4",-1.45992336051432,-1.23829774847464,-1.46114487618792,1,"Snow"
1.069141753348,"4","4",-0.866679763220161,-1.07197453716168,-1.03909413199841,1,"Snow"
-0.401457777459727,"4","4",-1.16330156186724,-1.12741560759933,-1.03909413199841,0,"No Snow"
-0.26465782110552,"4","4",-1.16330156186724,-1.29373881891229,-1.03909413199841,1,"Snow"
-0.401457777459727,"4","4",-1.28195028132607,-1.46006203022524,-1.1596800589097,0,"No Snow"
1.47954162241062,"4","4",-0.510733604843665,-0.0185941988463033,-0.315578570530674,1,"No Snow"
-0.0594578865742099,"4","4",-1.10397720213782,-0.794769184973425,-1.09938709545405,1,"No Snow"
3.87354085860924,"4","4",-0.154787446467169,-0.0740352692839549,0.0461792102031939,1,"No Snow"
-0.401457777459727,"4","4",-1.16330156186724,-1.46006203022524,-0.858215241631476,0,"No Snow"
1.82154151329613,"4","4",-1.34127464105549,-1.29373881891229,-1.1596800589097,1,"Snow"
-0.401457777459727,"3","4",-1.16330156186724,-1.29373881891229,-1.34055894927663,0,"Snow"
-0.401457777459727,"4","4",-1.87519387862023,-1.90359059372646,-1.88319562037744,0,"No Snow"
-0.401457777459727,"4","4",-1.81586951889082,-1.57094417110055,-1.76260969346615,0,"No Snow"
-0.401457777459727,"4","4",-1.57857207997315,-1.46006203022524,-1.46114487618792,0,"No Snow"
-0.401457777459727,"4","4",-0.570057964573081,-0.24035848059691,-0.677336351264542,0,"No Snow"
-0.401457777459727,"4","4",-0.510733604843665,-0.62844597366047,-0.677336351264542,0,"No Snow"
-0.367257788371175,"4","4",-0.748031043761329,-0.517563832785167,-0.617043387808898,0,"No Snow"
-0.401457777459727,"4","4",-0.332760525655417,-0.573004903222819,-0.496457460897608,0,"No Snow"
4.01034081496344,"4","3",-0.926004122949577,-1.12741560759933,-0.617043387808898,1,"No Snow"
0.521941927931169,"4","4",-0.807355403490745,-0.96109239628638,-0.556750424353253,1,"No Snow"
-0.401457777459727,"4","4",-0.866679763220161,-1.01653346672403,-0.617043387808898,0,"No Snow"
-0.401457777459727,"4","4",-0.807355403490745,-0.683887044098122,-0.737629314720187,0,"No Snow"
0.0431420806914452,"4","4",-0.392084885384833,-0.739328114535774,-0.375871533986319,1,"No Snow"
-0.0252578974856583,"4","3",-0.866679763220161,-1.12741560759933,-0.858215241631476,0,"No Snow"
-0.401457777459727,"3","3",-0.926004122949577,-1.07197453716168,-0.797922278175832,0,"No Snow"
-0.333057799282624,"4","4",-0.926004122949577,-0.905651325848728,-1.03909413199841,0,"Snow"
-0.401457777459727,"4","4",-1.45992336051432,-1.57094417110055,-1.46114487618792,0,"No Snow"
-0.401457777459727,"4","4",0.201158711909327,0.480375435092561,0.166765137114483,0,"No Snow"
-0.333057799282624,"4","4",0.735077949474071,0.702139716843167,-0.375871533986319,1,"No Snow"
-0.367257788371175,"4","3",-0.748031043761329,-1.01653346672403,-0.617043387808898,1,"No Snow"
-0.0594578865742099,"4","4",-0.688706684031913,-0.794769184973425,-0.978801168542766,1,"No Snow"
-0.401457777459727,"4","4",-1.69722079943198,-1.7372673824135,-1.82290265692179,0,"No Snow"
0.556141917019721,"4","4",-2.1124913175379,-1.57094417110055,-1.94348858383308,1,"Snow"
-0.333057799282624,"4","3",-1.22262592159666,-0.905651325848728,-1.34055894927663,1,"No Snow"
-0.401457777459727,"4","4",-1.63789643970257,-1.7372673824135,-1.64202376655486,0,"No Snow"
-0.401457777459727,"4","4",-1.04465284240841,-0.62844597366047,-1.21997302236534,0,"No Snow"
1.99254145873889,"4","4",-0.688706684031913,-0.62844597366047,-0.375871533986319,1,"No Snow"
-0.401457777459727,"4","4",-0.392084885384833,-0.573004903222819,-0.375871533986319,0,"No Snow"
-0.401457777459727,"4","4",-0.688706684031913,-0.739328114535774,-0.436164497441964,0,"No Snow"
-0.401457777459727,"4","4",-0.985328482678993,-1.01653346672403,-1.03909413199841,0,"No Snow"
-0.401457777459727,"4","4",-1.45992336051432,-1.57094417110055,-1.46114487618792,0,"No Snow"
-0.401457777459727,"4","4",-1.10397720213782,-0.794769184973425,-1.03909413199841,0,"No Snow"
-0.333057799282624,"4","3",-0.926004122949577,-1.12741560759933,-0.737629314720187,1,"No Snow"
-0.401457777459727,"4","4",-0.866679763220161,-0.96109239628638,-0.617043387808898,0,"No Snow"
-0.401457777459727,"4","4",-0.688706684031913,-0.794769184973425,-0.677336351264542,0,"No Snow"
-0.230457832016968,"4","3",-0.748031043761329,-1.01653346672403,-0.797922278175832,0,"No Snow"
0.692941873373927,"4","3",-0.807355403490745,-0.295799551034561,-0.978801168542766,1,"No Snow"
-0.401457777459727,"4","4",-1.34127464105549,-1.34917988934994,-1.28026598582099,0,"No Snow"
-0.401457777459727,"3","3",-1.57857207997315,-1.29373881891229,-1.58173080309921,0,"No Snow"
0.179942037045652,"4","4",-0.629382324302497,-0.905651325848728,-0.375871533986319,1,"No Snow"
-0.401457777459727,"4","4",-0.748031043761329,-0.905651325848728,-0.556750424353253,0,"No Snow"
1.41114164423351,"4","4",-0.866679763220161,-1.12741560759933,-0.677336351264542,1,"Snow"
-0.401457777459727,"4","4",-1.22262592159666,-1.18285667803699,-1.88319562037744,0,"No Snow"
-0.401457777459727,"4","4",-0.688706684031913,-0.683887044098122,-0.918508205087121,0,"No Snow"
1.1375417315251,"4","4",-0.985328482678993,-1.07197453716168,-0.918508205087121,0,"No Snow"
-0.401457777459727,"4","4",-1.63789643970257,-1.57094417110055,-1.76260969346615,0,"No Snow"
-0.401457777459727,"4","4",-0.570057964573081,-0.184917410159258,-0.737629314720187,0,"No Snow"
-0.401457777459727,"4","4",-0.332760525655417,0.147729012466651,-0.677336351264542,0,"No Snow"
