"AWND","PRCP","PRCP_ATTRIBUTES","SNOW_ATTRIBUTES","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT03","WT08","weather_condition"
-0.360386441166681,-0.401457777459727,"4","3",-1.4005990007849,-1.5155031006629,-1.34055894927663,1.17842745859953,1.10683700750326,0.120201682790909,-0.0174968381958633,1,0,0,"No Snow"
-0.18130644478876,0.658741884285376,"4","4",-1.4005990007849,-1.6263852415382,-1.52143783964357,1.17842745859953,1.20990851416157,0.743390676962303,0.656392808662727,1,0,1,"Snow"
0.65529115023048,-0.401457777459727,"4","4",-1.69722079943198,-1.5155031006629,-1.7023167300105,0.867859991156697,0.694550980870008,0.291578656188043,0.308216491119122,0,0,0,"No Snow"
-0.780021656559717,-0.0594578865742099,"4","4",-1.63789643970257,-1.68182631197585,-1.52143783964357,0.867859991156697,0.385336460895072,-0.954799332154744,-0.826164414426172,1,0,0,"Snow"
-0.18130644478876,1.03494176425944,"4","4",-1.16330156186724,-0.739328114535774,-1.21997302236534,0.764337502009087,0.694550980870008,0.431796179876606,0.207133044090334,1,0,1,"Snow"
-1.19698403618592,-0.401457777459727,"4","4",-1.10397720213782,-1.29373881891229,-0.978801168542766,1.17842745859953,-1.0576646323213,-1.406611352929,-1.37650762602735,0,0,0,"No Snow"
0.775568759738038,1.24014169879075,"4","4",-0.866679763220161,-0.794769184973425,-0.737629314720187,0.867859991156697,0.79762248752832,0.743390676962303,1.3078194672927,1,0,0,"No Snow"
3.2265591579254,-0.401457777459727,"3","3",-0.866679763220161,-1.07197453716168,-0.978801168542766,0.660815012861476,0.488407967553384,3.39194390219072,3.11609001969658,0,0,1,"No Snow"
2.44876394977652,-0.401457777459727,"4","4",-1.45992336051432,-1.6263852415382,-1.58173080309921,0.867859991156697,0.79762248752832,1.69375389307368,1.9929406082656,0,0,0,"No Snow"
-0.240108831659122,0.214142026134204,"4","4",-1.22262592159666,-1.5155031006629,-0.858215241631476,-2.0307697049764,-2.08837969890442,-0.0200158408976538,-0.24212672048206,1,0,0,"Snow"
-0.122504057918398,-0.401457777459727,"4","4",-1.63789643970257,-1.68182631197585,-1.64202376655486,0.867859991156697,0.79762248752832,-0.0200158408976538,-0.152274767567582,0,0,1,"No Snow"
0.775568759738038,-0.401457777459727,"4","4",-1.93451823834965,-1.7372673824135,-1.88319562037744,0.660815012861476,0.179193447578448,0.120201682790909,0.43176292637653,0,0,0,"No Snow"
-1.0793792624452,-0.401457777459727,"4","4",-1.16330156186724,-0.850210255411077,-1.21997302236534,-1.20258979179552,0.79762248752832,-0.954799332154744,-1.02833130848375,0,0,0,"No Snow"
0.476211153852559,1.17174172061365,"4","4",-1.10397720213782,-1.18285667803699,-0.918508205087121,-0.892022324352683,-0.851521619004672,0.618752878128024,0.308216491119122,1,0,0,"Snow"
0.775568759738038,-0.401457777459727,"4","4",-0.807355403490745,-0.905651325848728,-0.737629314720187,1.17842745859953,1.31298002081988,0.431796179876606,0.308216491119122,0,0,0,"No Snow"
-0.959101652937638,-0.401457777459727,"4","4",-0.748031043761329,-0.573004903222819,-0.617043387808898,-0.0638424111717983,-0.130021072396488,-0.954799332154744,-1.02833130848375,0,0,0,"No Snow"
0.535013540722922,0.282542004311307,"4","4",-0.0954630867377529,0.147729012466651,-0.375871533986319,0.0396800779758123,-0.0269495657381759,0.618752878128024,0.982106137977713,1,1,0,"No Snow"
2.09060395702068,-0.401457777459727,"4","4",-0.214111806196585,-0.295799551034561,-0.617043387808898,0.660815012861476,0.385336460895072,1.86513086647081,1.75707923186509,0,0,0,"No Snow"
-0.18130644478876,-0.401457777459727,"4","4",-1.04465284240841,-0.96109239628638,-1.09938709545405,0.453770034566255,1.00376550084494,-0.191392814294787,-0.376904649853779,0,0,0,"No Snow"
-0.122504057918398,-0.401457777459727,"4","4",-0.807355403490745,-0.573004903222819,-0.918508205087121,0.0396800779758123,-0.2330925790548,-0.0200158408976538,-0.24212672048206,0,0,0,"No Snow"
-0.0610288352812015,-0.401457777459727,"3","4",-0.629382324302497,-0.517563832785167,-0.797922278175832,-0.27088738946702,-0.336164085713112,-0.0200158408976538,-0.24212672048206,0,0,0,"No Snow"
0.596488763360118,-0.401457777459727,"4","4",-0.570057964573081,-0.0740352692839549,-0.737629314720187,0.350247545418644,0.385336460895072,0.291578656188043,0.0835866088329252,0,0,0,"No Snow"
-0.18130644478876,-0.401457777459727,"4","4",-0.392084885384833,-0.517563832785167,-0.617043387808898,0.764337502009087,0.79762248752832,-0.471827861671914,-0.376904649853779,0,0,0,"No Snow"
-0.240108831659122,-0.401457777459727,"4","4",-0.985328482678993,-0.96109239628638,-0.918508205087121,1.17842745859953,1.31298002081988,-0.643204835069047,-0.477988096882567,0,0,0,"No Snow"
0.176853547967081,-0.401457777459727,"4","4",-0.154787446467169,0.314052223779606,-0.13469968016374,-0.167364900319409,-0.130021072396488,1.24194187229942,0.881022690948924,1,0,1,"No Snow"
1.61216635475728,-0.0936578756627617,"4","4",0.260483071638743,0.480375435092561,-0.315578570530674,-0.167364900319409,-0.2330925790548,2.62853738433077,2.5657468080954,1,0,0,"No Snow"
-0.122504057918398,-0.230457832016968,"4","4",-0.688706684031913,-0.462122762347516,-0.978801168542766,-0.27088738946702,-0.542307099029736,0.120201682790909,-0.152274767567582,0,0,0,"No Snow"
1.7912463511352,-0.401457777459727,"4","4",-0.451409245114249,-0.462122762347516,-0.496457460897608,0.867859991156697,0.900693994186632,1.24194187229942,1.43136590255011,0,0,0,"No Snow"
-0.718546433922521,-0.401457777459727,"4","4",0.0825099924504951,0.424934364654909,-0.194992643619385,-0.0638424111717983,0.179193447578448,-0.471827861671914,-0.376904649853779,0,0,0,"No Snow"
0.176853547967081,0.658741884285376,"4","4",-0.392084885384833,-0.406681691909864,-0.556750424353253,-1.61667974838596,-1.67609367227117,0.618752878128024,0.43176292637653,1,0,0,"No Snow"
-0.301584054296319,-0.196257842928417,"4","4",-0.926004122949577,-1.12741560759933,-0.617043387808898,-0.892022324352683,-0.954593125662984,-0.191392814294787,-0.477988096882567,1,0,0,"No Snow"
-0.301584054296319,-0.401457777459727,"4","4",-0.688706684031913,-0.517563832785167,-0.677336351264542,1.28194994774714,1.10683700750326,-0.471827861671914,-0.376904649853779,0,0,0,"No Snow"
-0.897626430300441,-0.26465782110552,"4","4",0.319807431368159,0.314052223779606,0.166765137114483,-1.20258979179552,-1.26380764563792,-0.191392814294787,-0.477988096882567,1,0,0,"No Snow"
1.97032634751312,-0.401457777459727,"4","4",-0.214111806196585,-0.0185941988463033,-0.194992643619385,0.764337502009087,0.900693994186632,1.24194187229942,1.43136590255011,0,0,0,"No Snow"
-0.00222644841083944,-0.401457777459727,"3","4",-0.332760525655417,0.0922879420289998,-0.194992643619385,0.0396800779758123,-0.130021072396488,1.07056489890228,0.982106137977713,0,0,0,"No Snow"
3.16775677105503,-0.333057799282624,"4","4",0.794402309203487,0.868462928156121,1.01086662549351,0.143202567123423,0.0761219409201361,2.45716041093363,2.11648704352301,1,0,0,"No Snow"
1.85272157377239,0.179942037045652,"4","4",0.853726668932903,0.702139716843167,0.76969477167093,-0.0638424111717983,-0.130021072396488,2.45716041093363,2.3411169258092,1,0,0,"No Snow"
-0.659744047052159,-0.298857810194072,"4","4",0.438456150826991,0.480375435092561,0.528522917848351,-0.27088738946702,-0.439235592371424,-0.191392814294787,-0.376904649853779,1,0,0,"No Snow"
0.176853547967081,7.46453971290716,"4","4",0.0825099924504951,-0.184917410159258,0.166765137114483,-1.82372472668118,-1.9853081922461,0.618752878128024,0.532846373405319,1,0,0,"No Snow"
0.176853547967081,0.316741993399859,"4","4",-0.154787446467169,-0.295799551034561,0.0461792102031939,-2.0307697049764,-1.9853081922461,0.120201682790909,-0.0174968381958633,1,0,1,"No Snow"
-0.360386441166681,-0.26465782110552,"4","4",0.0825099924504951,0.369493294217258,0.0461792102031939,0.971382480304308,0.79762248752832,-0.191392814294787,-0.24212672048206,1,0,0,"No Snow"
-0.122504057918398,-0.401457777459727,"4","4",-0.154787446467169,-0.351240621472213,0.0461792102031939,-0.995544813500294,-1.0576646323213,-0.191392814294787,-0.477988096882567,0,0,0,"No Snow"
1.85272157377239,1.85574150238469,"4","4",-0.214111806196585,-0.24035848059691,-0.0744067167080955,0.660815012861476,0.591479474211696,1.86513086647081,1.66722727895061,1,1,0,"No Snow"
-0.122504057918398,-0.367257788371175,"4","4",-0.273436165926001,-0.295799551034561,-0.0744067167080955,0.660815012861476,0.488407967553384,-0.0200158408976538,-0.0174968381958633,0,0,0,"No Snow"
-0.897626430300441,0.0773420697799969,"4","4",-0.273436165926001,-0.406681691909864,-0.13469968016374,1.17842745859953,1.10683700750326,-0.471827861671914,-0.376904649853779,1,0,0,"No Snow"
-1.25845925882312,-0.401457777459727,"3","4",-0.154787446467169,-0.295799551034561,0.0461792102031939,-0.27088738946702,-0.336164085713112,-0.643204835069047,-0.826164414426172,0,0,0,"No Snow"
-0.360386441166681,-0.196257842928417,"4","4",-0.332760525655417,-0.62844597366047,-0.0744067167080955,-1.40963477009074,-1.57302216561286,-0.78342235875761,-0.927247861454961,1,0,0,"No Snow"
-1.13818164931556,-0.0252578974856583,"4","4",-0.332760525655417,-0.24035848059691,-0.0744067167080955,-1.20258979179552,-1.26380764563792,-0.78342235875761,-0.927247861454961,1,0,0,"No Snow"
-1.19698403618592,-0.367257788371175,"4","4",-0.214111806196585,-0.573004903222819,0.166765137114483,-1.30611228094313,-1.57302216561286,-1.406611352929,-1.37650762602735,0,0,0,"No Snow"
-0.00222644841083944,-0.401457777459727,"3","4",-0.0954630867377529,-0.0740352692839549,0.0461792102031939,-1.30611228094313,-1.26380764563792,-0.471827861671914,-0.702617979168764,0,0,0,"No Snow"
-0.00222644841083944,-0.127857864751313,"4","4",0.260483071638743,0.81302185771847,-0.0744067167080955,1.48899492604236,1.31298002081988,0.431796179876606,0.532846373405319,0,0,0,"No Snow"
-0.0610288352812015,-0.401457777459727,"4","4",-0.0954630867377529,-0.351240621472213,0.0461792102031939,-0.995544813500294,-1.16073613897961,-0.0200158408976538,-0.477988096882567,0,0,0,"No Snow"
0.176853547967081,-0.367257788371175,"4","4",0.0825099924504951,0.258611153341954,0.287351064025773,-0.0638424111717983,-0.336164085713112,-0.0200158408976538,-0.0174968381958633,0,0,0,"No Snow"
-1.19698403618592,0.932341796993789,"4","4",-0.154787446467169,-0.351240621472213,-0.194992643619385,-1.30611228094313,-1.36687915229623,-0.471827861671914,-0.702617979168764,1,0,0,"No Snow"
1.3128087488718,2.40294132780151,"4","4",-0.273436165926001,-0.351240621472213,-0.13469968016374,-1.40963477009074,-1.57302216561286,0.743390676962303,0.43176292637653,1,0,0,"No Snow"
0.176853547967081,0.111542058868549,"4","4",-0.510733604843665,-0.739328114535774,-0.194992643619385,-1.61667974838596,-1.77916517892948,-0.0200158408976538,-0.152274767567582,1,0,0,"No Snow"
-0.480664050674239,-0.367257788371175,"4","4",-0.154787446467169,0.0368468715913482,-0.0744067167080955,0.971382480304308,1.20990851416157,-0.471827861671914,-0.376904649853779,0,0,0,"No Snow"
0.118051161096719,-0.401457777459727,"4","4",0.497780510556407,0.480375435092561,0.407936990937062,-1.0990673026479,-1.0576646323213,0.120201682790909,-0.152274767567582,0,0,0,"No Snow"
2.03180157015032,-0.401457777459727,"4","4",0.794402309203487,0.591257575967864,0.709401808215285,1.17842745859953,0.488407967553384,1.38215939598798,1.89185716123681,0,0,0,"No Snow"
0.775568759738038,-0.401457777459727,"4","4",0.438456150826991,0.424934364654909,0.468229954392707,-0.995544813500294,1.20990851416157,-0.0200158408976538,-0.0174968381958633,0,0,0,"No Snow"
1.19253113936424,-0.401457777459727,"4","4",0.675753589744655,0.646698646405515,0.407936990937062,1.07490496945192,1.20990851416157,1.55353636938511,1.89185716123681,0,0,0,"No Snow"
0.355933544345001,-0.298857810194072,"4","4",0.438456150826991,0.535816505530212,0.347644027481417,0.246725056271034,-0.0269495657381759,0.431796179876606,0.757476255691516,0,1,0,"No Snow"
0.238328770604277,0.385141971576962,"4","4",1.03169974812115,1.53375577340794,0.407936990937062,0.660815012861476,0.694550980870008,0.291578656188043,0.308216491119122,0,1,0,"No Snow"
-0.360386441166681,-0.401457777459727,"4","4",0.913051028662319,0.81302185771847,0.649108844759641,-1.30611228094313,-1.26380764563792,-0.471827861671914,-0.601534532139975,1,0,0,"No Snow"
0.355933544345001,0.624541895196824,"4","4",0.260483071638743,0.147729012466651,0.347644027481417,-0.995544813500294,-1.0576646323213,0.291578656188043,0.207133044090334,1,0,0,"No Snow"
-0.897626430300441,0.385141971576962,"4","4",0.141834352179911,0.258611153341954,0.347644027481417,-0.0638424111717983,-0.542307099029736,-0.78342235875761,-0.826164414426172,1,0,0,"No Snow"
-0.480664050674239,-0.162057853839865,"4","4",0.557104870285823,0.757580787280818,0.649108844759641,-1.40963477009074,-1.46995065895454,-0.0200158408976538,-0.24212672048206,1,0,0,"No Snow"
-0.718546433922521,-0.26465782110552,"4","4",0.141834352179911,0.0922879420289998,0.407936990937062,1.59251741518997,1.5191230341365,0.291578656188043,0.0835866088329252,1,0,1,"No Snow"
-0.360386441166681,-0.401457777459727,"4","4",0.557104870285823,0.591257575967864,0.468229954392707,0.867859991156697,0.79762248752832,-0.471827861671914,-0.24212672048206,0,0,0,"No Snow"
0.355933544345001,-0.230457832016968,"4","4",1.03169974812115,1.25655042121968,0.89028069858222,0.246725056271034,0.28226495423676,0.120201682790909,0.0835866088329252,1,1,0,"No Snow"
-0.659744047052159,-0.401457777459727,"4","4",0.853726668932903,0.646698646405515,1.07115958894915,-0.0638424111717983,-0.130021072396488,-0.471827861671914,-0.477988096882567,0,0,0,"No Snow"
-0.240108831659122,-0.401457777459727,"4","4",0.853726668932903,0.646698646405515,1.01086662549351,-1.30611228094313,-1.88223668558779,-0.643204835069047,-0.601534532139975,0,0,0,"No Snow"
-0.18130644478876,0.0773420697799969,"4","4",0.735077949474071,0.702139716843167,0.709401808215285,-0.995544813500294,-0.954593125662984,-0.471827861671914,-0.702617979168764,1,0,0,"No Snow"
0.176853547967081,-0.401457777459727,"4","4",0.853726668932903,0.757580787280818,0.829987735126575,-0.995544813500294,-0.130021072396488,-0.191392814294787,-0.477988096882567,0,0,0,"No Snow"
1.13372875249388,-0.401457777459727,"4","4",1.09102410785057,1.25655042121968,0.950573662037864,0.143202567123423,0.0761219409201361,1.24194187229942,0.881022690948924,0,0,0,"No Snow"
-0.897626430300441,-0.0252578974856583,"4","4",0.913051028662319,0.591257575967864,1.01086662549351,0.453770034566255,0.28226495423676,0.120201682790909,-0.0174968381958633,1,0,0,"No Snow"
-0.659744047052159,-0.401457777459727,"4","4",0.913051028662319,0.757580787280818,1.19174551586044,1.17842745859953,-1.16073613897961,-0.954799332154744,-1.02833130848375,1,0,0,"No Snow"
-1.43753925520104,-0.0594578865742099,"4","4",0.794402309203487,0.480375435092561,0.89028069858222,-1.30611228094313,-1.26380764563792,-1.406611352929,-1.60113750831355,1,0,1,"No Snow"
-1.13818164931556,0.863941818816686,"4","4",0.735077949474071,0.646698646405515,0.89028069858222,-0.167364900319409,-0.130021072396488,-1.09501685584331,-0.927247861454961,1,0,0,"No Snow"
-0.18130644478876,3.66834092407793,"4","4",0.853726668932903,0.81302185771847,0.89028069858222,1.28194994774714,1.10683700750326,0.618752878128024,0.43176292637653,1,0,1,"No Snow"
-0.18130644478876,-0.401457777459727,"4","4",1.26899718703882,1.03478613946908,1.01086662549351,-0.995544813500294,-1.16073613897961,-0.471827861671914,-0.24212672048206,0,0,0,"No Snow"
-1.13818164931556,-0.401457777459727,"4","4",0.675753589744655,0.535816505530212,0.89028069858222,-1.30611228094313,-1.36687915229623,-1.09501685584331,-1.15187774374116,1,0,1,"No Snow"
-1.0793792624452,-0.401457777459727,"4","4",1.03169974812115,1.31199149165733,1.01086662549351,-0.995544813500294,0.28226495423676,-1.09501685584331,-1.02833130848375,1,0,0,"No Snow"
-1.25845925882312,5.2415404221513,"4","3",1.38764590649765,1.42287363253264,1.31233144277173,-2.0307697049764,-1.9853081922461,2.62853738433077,2.99254358443917,1,1,0,"No Snow"
-0.122504057918398,0.1457420479571,"4","4",1.15034846757998,0.923903998593773,1.1314525524048,1.07490496945192,0.900693994186632,0.431796179876606,0.982106137977713,0,1,0,"No Snow"
-0.539466437544601,-0.401457777459727,"4","4",1.03169974812115,1.25655042121968,1.07115958894915,1.28194994774714,1.20990851416157,-0.78342235875761,-0.702617979168764,0,0,0,"No Snow"
-0.419188828037042,-0.401457777459727,"4","4",1.50629462595648,1.42287363253264,1.61379626004996,0.867859991156697,0.591479474211696,-0.78342235875761,-0.376904649853779,0,0,0,"No Snow"
-0.83882404343008,-0.401457777459727,"4","4",1.5656189856859,1.36743256209499,1.61379626004996,-0.892022324352683,-1.0576646323213,-1.09501685584331,-1.15187774374116,0,0,0,"No Snow"
-1.37606403256384,-0.401457777459727,"4","4",1.50629462595648,1.25655042121968,1.61379626004996,0.143202567123423,-1.16073613897961,-1.406611352929,-1.47759107305614,0,0,0,"No Snow"
0.118051161096719,4.28394072767186,"4","4",1.68426770514473,1.86640219603385,1.73438218696125,1.17842745859953,1.20990851416157,0.618752878128024,0.532846373405319,1,1,0,"No Snow"
-0.18130644478876,-0.401457777459727,"4","4",1.15034846757998,0.868462928156121,1.25203847931609,-1.82372472668118,-1.88223668558779,-0.0200158408976538,-0.24212672048206,0,0,0,"No Snow"
-0.83882404343008,-0.401457777459727,"4","4",1.03169974812115,0.81302185771847,1.19174551586044,-1.30611228094313,-1.36687915229623,-1.26639382924044,-1.37650762602735,0,0,0,"No Snow"
-0.659744047052159,-0.401457777459727,"4","4",1.44697026622706,1.53375577340794,1.37262440622738,0.557292523713866,0.79762248752832,-1.09501685584331,-0.826164414426172,0,0,0,"No Snow"
-0.122504057918398,-0.333057799282624,"4","4",1.38764590649765,1.36743256209499,1.49321033313867,-0.0638424111717983,-0.2330925790548,0.431796179876606,0.308216491119122,1,0,1,"No Snow"
-1.37606403256384,2.36874133871296,"4","4",1.2096728273094,1.14566828034438,1.37262440622738,-1.82372472668118,-1.9853081922461,-0.954799332154744,-0.927247861454961,1,1,0,"No Snow"
-0.419188828037042,-0.401457777459727,"4","4",1.44697026622706,1.53375577340794,1.55350329659431,-0.684977346057462,0.591479474211696,-0.954799332154744,-0.826164414426172,0,0,0,"No Snow"
-0.122504057918398,-0.401457777459727,"4","4",1.74359206487414,1.64463791428324,1.6740892235056,1.28194994774714,0.694550980870008,-0.471827861671914,-0.24212672048206,0,0,0,"No Snow"
-0.00222644841083944,-0.401457777459727,"4","4",1.50629462595648,1.42287363253264,1.49321033313867,0.660815012861476,1.00376550084494,-0.471827861671914,-0.376904649853779,0,0,0,"No Snow"
-0.539466437544601,-0.401457777459727,"4","4",1.5656189856859,1.58919684384559,1.49321033313867,0.350247545418644,0.694550980870008,-0.643204835069047,-0.601534532139975,0,0,0,"No Snow"
-0.18130644478876,1.069141753348,"4","4",1.74359206487414,1.70007898472089,1.6740892235056,-0.0638424111717983,-0.2330925790548,-0.0200158408976538,-0.24212672048206,1,1,0,"No Snow"
-0.419188828037042,-0.401457777459727,"4","4",1.26899718703882,1.75552005515855,1.19174551586044,0.143202567123423,0.385336460895072,-0.471827861671914,-0.152274767567582,0,0,0,"No Snow"
0.0565759384595222,3.1211410986611,"4","4",0.794402309203487,0.535816505530212,1.01086662549351,-1.82372472668118,-1.88223668558779,0.291578656188043,0.207133044090334,1,0,0,"No Snow"
-1.5578168647086,-0.401457777459727,"3","4",1.03169974812115,0.868462928156121,1.19174551586044,-0.788499835205073,-0.954593125662984,-1.09501685584331,-1.02833130848375,0,0,0,"No Snow"
-0.600941660181797,-0.401457777459727,"4","4",1.15034846757998,0.81302185771847,1.37262440622738,-1.0990673026479,-1.46995065895454,-0.954799332154744,-0.927247861454961,0,0,0,"No Snow"
-0.83882404343008,-0.401457777459727,"4","4",1.26899718703882,1.09022720990673,1.25203847931609,-0.0638424111717983,-0.130021072396488,-1.09501685584331,-1.02833130848375,0,0,0,"No Snow"
-0.301584054296319,-0.401457777459727,"4","4",1.26899718703882,1.14566828034438,1.37262440622738,-1.0990673026479,-1.16073613897961,-0.191392814294787,-0.477988096882567,0,0,0,"No Snow"
-0.600941660181797,-0.401457777459727,"4","4",1.86224078433297,1.9218432664715,1.6740892235056,-0.0638424111717983,-0.130021072396488,-0.643204835069047,-0.702617979168764,0,0,0,"No Snow"
-0.83882404343008,-0.401457777459727,"4","4",1.5656189856859,1.53375577340794,1.6740892235056,1.17842745859953,1.20990851416157,-1.09501685584331,-0.826164414426172,0,0,0,"No Snow"
-0.780021656559717,-0.401457777459727,"4","4",1.38764590649765,1.14566828034438,1.31233144277173,-0.892022324352683,-0.954593125662984,-1.406611352929,-1.15187774374116,0,0,0,"No Snow"
-0.0610288352812015,-0.401457777459727,"3","4",1.38764590649765,1.42287363253264,1.25203847931609,0.143202567123423,0.0761219409201361,-0.0200158408976538,-0.0174968381958633,0,0,0,"No Snow"
-0.780021656559717,-0.401457777459727,"4","4",1.09102410785057,0.868462928156121,1.19174551586044,-0.995544813500294,-0.954593125662984,-0.78342235875761,-1.02833130848375,0,0,0,"No Snow"
-1.13818164931556,-0.401457777459727,"4","4",1.03169974812115,0.81302185771847,1.07115958894915,-1.30611228094313,-1.26380764563792,-1.26639382924044,-1.37650762602735,1,0,1,"No Snow"
-0.0610288352812015,6.0965401493651,"4","4",1.32832154676823,1.36743256209499,1.37262440622738,0.246725056271034,0.179193447578448,0.431796179876606,0.207133044090334,1,1,0,"No Snow"
0.118051161096719,0.898141807905238,"4","4",1.44697026622706,1.47831470297029,1.37262440622738,0.453770034566255,0.28226495423676,0.120201682790909,0.207133044090334,1,1,0,"No Snow"
0.0565759384595222,-0.401457777459727,"4","4",1.44697026622706,1.42287363253264,1.31233144277173,0.246725056271034,1.10683700750326,-0.471827861671914,-0.152274767567582,0,0,0,"No Snow"
0.535013540722922,-0.401457777459727,"3","4",1.32832154676823,1.14566828034438,1.19174551586044,1.17842745859953,1.20990851416157,0.618752878128024,0.532846373405319,0,0,0,"No Snow"
